"(28, 19, 34, 28, 19, 34, 28, 19, 28)","(19, 34, 28, 19, 34, 28, 19, 28, 18)" , 19
"(19, 34, 28, 19, 34, 28, 19, 28, 18)","(34, 28, 19, 34, 28, 19, 28, 18, 30)" , 34
"(34, 28, 19, 34, 28, 19, 28, 18, 30)","(28, 19, 34, 28, 19, 28, 18, 30, 7)" , 28
"(28, 19, 34, 28, 19, 28, 18, 30, 7)","(19, 34, 28, 19, 28, 18, 30, 7, 44)" , 19
"(19, 34, 28, 19, 28, 18, 30, 7, 44)","(34, 28, 19, 28, 18, 30, 7, 44, 6)" , 28
"(34, 28, 19, 28, 18, 30, 7, 44, 6)","(28, 19, 28, 18, 30, 7, 44, 6, 15)" , 18
"(28, 19, 28, 18, 30, 7, 44, 6, 15)","(19, 28, 18, 30, 7, 44, 6, 15, 8)" , 30
"(19, 28, 18, 30, 7, 44, 6, 15, 8)","(28, 18, 30, 7, 44, 6, 15, 8, 37)" , 7
"(28, 18, 30, 7, 44, 6, 15, 8, 37)","(18, 30, 7, 44, 6, 15, 8, 37, 8)" , 44
"(18, 30, 7, 44, 6, 15, 8, 37, 8)","(30, 7, 44, 6, 15, 8, 37, 8, 37)" , 6
"(30, 7, 44, 6, 15, 8, 37, 8, 37)","(7, 44, 6, 15, 8, 37, 8, 37, 34)" , 15
"(7, 52, 6, 8, 37, 15, 8, 37, 15)","(52, 6, 8, 37, 15, 8, 37, 15, 8)" , 37
"(52, 6, 8, 37, 15, 8, 37, 15, 8)","(6, 8, 37, 15, 8, 37, 15, 8, 37)" , 15
"(6, 8, 37, 15, 8, 37, 15, 8, 37)","(8, 37, 15, 8, 37, 15, 8, 37, 37)" , 8
"(6, 8, 37, 15, 8, 37, 15, 8, 37)","(8, 37, 15, 8, 37, 15, 8, 37, 8)" , 8
"(8, 37, 15, 8, 37, 15, 8, 37, 37)","(37, 15, 8, 37, 15, 8, 37, 37, 37)" , 37
"(8, 37, 15, 8, 37, 15, 8, 37, 37)","(37, 15, 8, 37, 15, 8, 37, 37, 35)" , 37
"(37, 15, 8, 37, 15, 8, 37, 37, 37)","(15, 8, 37, 15, 8, 37, 37, 37, 34)" , 15
"(15, 8, 37, 15, 8, 37, 37, 37, 34)","(8, 37, 15, 8, 37, 37, 37, 34, 34)" , 8
"(8, 37, 15, 8, 37, 37, 37, 34, 34)","(37, 15, 8, 37, 37, 37, 34, 34, 34)" , 37
"(37, 15, 8, 37, 37, 37, 34, 34, 34)","(15, 8, 37, 37, 37, 34, 34, 34, 34)" , 37
"(15, 8, 37, 37, 37, 34, 34, 34, 34)","(8, 37, 37, 37, 34, 34, 34, 34, 16)" , 37
"(8, 37, 37, 37, 34, 34, 34, 34, 16)","(37, 37, 37, 34, 34, 34, 34, 16, 16)" , 34
"(37, 37, 37, 34, 34, 34, 34, 16, 16)","(37, 37, 34, 34, 34, 34, 16, 16, 30)" , 34
"(37, 37, 34, 34, 34, 34, 16, 16, 30)","(37, 34, 34, 34, 34, 16, 16, 30, 7)" , 34
"(37, 34, 34, 34, 34, 16, 16, 30, 7)","(34, 34, 34, 34, 16, 16, 30, 7, 5)" , 34
"(34, 34, 34, 34, 16, 16, 30, 7, 5)","(34, 34, 34, 16, 16, 30, 7, 5, 0)" , 16
"(34, 34, 34, 16, 16, 30, 7, 5, 0)","(34, 34, 16, 16, 30, 7, 5, 0, 4)" , 16
"(34, 34, 16, 16, 30, 7, 5, 0, 4)","(34, 16, 16, 30, 7, 5, 0, 4, 8)" , 30
"(34, 16, 16, 30, 7, 5, 0, 4, 8)","(16, 16, 30, 7, 5, 0, 4, 8, 8)" , 7
"(16, 16, 30, 7, 5, 0, 4, 8, 8)","(16, 30, 7, 5, 0, 4, 8, 8, 40)" , 5
"(0, 4, 44, 6, 8, 37, 35, 34, 8)","(4, 44, 6, 8, 37, 35, 34, 8, 37)" , 8
"(4, 44, 6, 8, 37, 35, 34, 8, 37)","(44, 6, 8, 37, 35, 34, 8, 37, 35)" , 37
"(44, 6, 8, 37, 35, 34, 8, 37, 35)","(6, 8, 37, 35, 34, 8, 37, 35, 34)" , 35
"(6, 8, 37, 35, 34, 8, 37, 35, 34)","(8, 37, 35, 34, 8, 37, 35, 34, 34)" , 34
"(8, 37, 35, 34, 8, 37, 35, 34, 34)","(37, 35, 34, 8, 37, 35, 34, 34, 7)" , 8
"(8, 37, 35, 34, 8, 37, 35, 34, 34)","(37, 35, 34, 8, 37, 35, 34, 34, 15)" , 8
"(8, 37, 35, 34, 8, 37, 35, 34, 34)","(37, 35, 34, 8, 37, 35, 34, 34, 34)" , 8
"(37, 35, 34, 8, 37, 35, 34, 34, 7)","(35, 34, 8, 37, 35, 34, 34, 7, 5)" , 37
"(35, 34, 8, 37, 35, 34, 34, 7, 5)","(34, 8, 37, 35, 34, 34, 7, 5, 0)" , 35
"(6, 37, 50, 35, 15, 34, 15, 34, 8)","(37, 50, 35, 15, 34, 15, 34, 8, 37)" , 15
"(37, 50, 35, 15, 34, 15, 34, 8, 37)","(50, 35, 15, 34, 15, 34, 8, 37, 35)" , 34
"(50, 35, 15, 34, 15, 34, 8, 37, 35)","(35, 15, 34, 15, 34, 8, 37, 35, 34)" , 15
"(35, 15, 34, 15, 34, 8, 37, 35, 34)","(15, 34, 15, 34, 8, 37, 35, 34, 16)" , 34
"(35, 34, 41, 44, 6, 15, 8, 37, 8)","(34, 41, 44, 6, 15, 8, 37, 8, 37)" , 6
"(34, 41, 44, 6, 15, 8, 37, 8, 37)","(41, 44, 6, 15, 8, 37, 8, 37, 34)" , 15
"(34, 41, 44, 6, 15, 8, 37, 8, 37)","(41, 44, 6, 15, 8, 37, 8, 37, 24)" , 15
"(41, 44, 6, 15, 8, 37, 8, 37, 34)","(44, 6, 15, 8, 37, 8, 37, 34, 15)" , 8
"(44, 6, 15, 8, 37, 8, 37, 34, 15)","(6, 15, 8, 37, 8, 37, 34, 15, 8)" , 37
"(6, 15, 8, 37, 8, 37, 34, 15, 8)","(15, 8, 37, 8, 37, 34, 15, 8, 37)" , 8
"(8, 37, 8, 37, 34, 15, 8, 37, 34)","(37, 8, 37, 34, 15, 8, 37, 34, 35)" , 34
"(37, 8, 37, 34, 15, 8, 37, 34, 35)","(8, 37, 34, 15, 8, 37, 34, 35, 34)" , 15
"(8, 37, 34, 15, 8, 37, 34, 35, 34)","(37, 34, 15, 8, 37, 34, 35, 34, 16)" , 8
"(37, 34, 15, 8, 37, 34, 35, 34, 16)","(34, 15, 8, 37, 34, 35, 34, 16, 16)" , 37
"(34, 15, 8, 37, 34, 35, 34, 16, 16)","(15, 8, 37, 34, 35, 34, 16, 16, 7)" , 34
"(15, 8, 37, 34, 35, 34, 16, 16, 7)","(8, 37, 34, 35, 34, 16, 16, 7, 44)" , 35
"(8, 37, 34, 35, 34, 16, 16, 7, 44)","(37, 34, 35, 34, 16, 16, 7, 44, 6)" , 34
"(37, 34, 35, 34, 16, 16, 7, 44, 6)","(34, 35, 34, 16, 16, 7, 44, 6, 15)" , 16
"(34, 35, 34, 16, 16, 7, 44, 6, 15)","(35, 34, 16, 16, 7, 44, 6, 15, 8)" , 16
"(8, 37, 37, 34, 37, 34, 37, 34, 37)","(37, 37, 34, 37, 34, 37, 34, 37, 37)" , 37
"(8, 37, 37, 34, 37, 34, 37, 34, 37)","(37, 37, 34, 37, 34, 37, 34, 37, 34)" , 37
"(37, 37, 34, 37, 34, 37, 34, 37, 37)","(37, 34, 37, 34, 37, 34, 37, 37, 37)" , 34
"(37, 37, 34, 37, 34, 37, 34, 37, 37)","(37, 34, 37, 34, 37, 34, 37, 37, 34)" , 34
"(37, 34, 37, 34, 37, 34, 37, 37, 37)","(34, 37, 34, 37, 34, 37, 37, 37, 34)" , 37
"(34, 37, 34, 37, 34, 37, 37, 37, 34)","(37, 34, 37, 34, 37, 37, 37, 34, 34)" , 34
"(37, 34, 37, 34, 37, 37, 37, 34, 34)","(34, 37, 34, 37, 37, 37, 34, 34, 16)" , 37
"(34, 37, 34, 37, 37, 37, 34, 34, 16)","(37, 34, 37, 37, 37, 34, 34, 16, 7)" , 37
"(37, 34, 37, 37, 37, 34, 34, 16, 7)","(34, 37, 37, 37, 34, 34, 16, 7, 6)" , 37
"(34, 37, 37, 37, 34, 34, 16, 7, 6)","(37, 37, 37, 34, 34, 16, 7, 6, 30)" , 34
"(37, 37, 37, 34, 34, 16, 7, 6, 30)","(37, 37, 34, 34, 16, 7, 6, 30, 34)" , 34
"(37, 37, 34, 34, 16, 7, 6, 30, 34)","(37, 34, 34, 16, 7, 6, 30, 34, 7)" , 16
"(37, 37, 34, 34, 16, 7, 6, 30, 34)","(37, 34, 34, 16, 7, 6, 30, 34, 34)" , 16
"(6, 30, 34, 7, 6, 8, 37, 15, 37)","(30, 34, 7, 6, 8, 37, 15, 37, 34)" , 6
"(30, 34, 7, 6, 8, 37, 15, 37, 34)","(34, 7, 6, 8, 37, 15, 37, 34, 34)" , 8
"(30, 34, 7, 6, 8, 37, 15, 37, 34)","(34, 7, 6, 8, 37, 15, 37, 34, 16)" , 8
"(34, 7, 6, 8, 37, 15, 37, 34, 34)","(7, 6, 8, 37, 15, 37, 34, 34, 16)" , 37
"(7, 6, 8, 37, 15, 37, 34, 34, 16)","(6, 8, 37, 15, 37, 34, 34, 16, 30)" , 15
"(6, 37, 7, 52, 6, 8, 37, 34, 34)","(37, 7, 52, 6, 8, 37, 34, 34, 30)" , 6
"(6, 37, 7, 52, 6, 8, 37, 34, 34)","(37, 7, 52, 6, 8, 37, 34, 34, 34)" , 6
"(6, 37, 7, 52, 6, 8, 37, 34, 34)","(37, 7, 52, 6, 8, 37, 34, 34, 8)" , 6
"(37, 7, 52, 6, 8, 37, 34, 34, 30)","(7, 52, 6, 8, 37, 34, 34, 30, 7)" , 8
"(7, 52, 6, 8, 37, 34, 34, 30, 7)","(52, 6, 8, 37, 34, 34, 30, 7, 5)" , 37
"(52, 6, 8, 37, 34, 34, 30, 7, 5)","(6, 8, 37, 34, 34, 30, 7, 5, 0)" , 34
"(6, 8, 37, 34, 34, 30, 7, 5, 0)","(8, 37, 34, 34, 30, 7, 5, 0, 4)" , 34
"(8, 37, 34, 34, 30, 7, 5, 0, 4)","(37, 34, 34, 30, 7, 5, 0, 4, 47)" , 30
"(37, 34, 34, 30, 7, 5, 0, 4, 47)","(34, 34, 30, 7, 5, 0, 4, 47, 48)" , 7
"(34, 34, 30, 7, 5, 0, 4, 47, 48)","(34, 30, 7, 5, 0, 4, 47, 48, 49)" , 5
"(50, 35, 8, 37, 34, 8, 37, 34, 15)","(35, 8, 37, 34, 8, 37, 34, 15, 8)" , 34
"(50, 35, 8, 37, 34, 8, 37, 34, 15)","(35, 8, 37, 34, 8, 37, 34, 15, 15)" , 34
"(35, 8, 37, 34, 8, 37, 34, 15, 8)","(8, 37, 34, 8, 37, 34, 15, 8, 37)" , 8
"(8, 37, 34, 8, 37, 34, 15, 8, 37)","(37, 34, 8, 37, 34, 15, 8, 37, 15)" , 37
"(8, 37, 34, 8, 37, 34, 15, 8, 37)","(37, 34, 8, 37, 34, 15, 8, 37, 8)" , 37
"(8, 37, 34, 8, 37, 34, 15, 8, 37)","(37, 34, 8, 37, 34, 15, 8, 37, 34)" , 37
"(37, 34, 8, 37, 34, 15, 8, 37, 15)","(34, 8, 37, 34, 15, 8, 37, 15, 8)" , 34
"(34, 8, 37, 34, 15, 8, 37, 15, 8)","(8, 37, 34, 15, 8, 37, 15, 8, 37)" , 15
"(8, 37, 34, 15, 8, 37, 15, 8, 37)","(37, 34, 15, 8, 37, 15, 8, 37, 8)" , 8
"(8, 37, 34, 15, 8, 37, 15, 8, 37)","(37, 34, 15, 8, 37, 15, 8, 37, 37)" , 8
"(8, 37, 34, 15, 8, 37, 15, 8, 37)","(37, 34, 15, 8, 37, 15, 8, 37, 34)" , 8
"(37, 34, 15, 8, 37, 15, 8, 37, 8)","(34, 15, 8, 37, 15, 8, 37, 8, 37)" , 37
"(34, 15, 8, 37, 15, 8, 37, 8, 37)","(15, 8, 37, 15, 8, 37, 8, 37, 35)" , 15
"(3, 3, 4, 50, 8, 37, 50, 35, 8)","(3, 4, 50, 8, 37, 50, 35, 8, 37)" , 8
"(3, 4, 50, 8, 37, 50, 35, 8, 37)","(4, 50, 8, 37, 50, 35, 8, 37, 8)" , 37
"(4, 50, 8, 37, 50, 35, 8, 37, 8)","(50, 8, 37, 50, 35, 8, 37, 8, 40)" , 50
"(50, 8, 37, 50, 35, 8, 37, 8, 40)","(8, 37, 50, 35, 8, 37, 8, 40, 37)" , 35
"(8, 37, 50, 35, 8, 37, 8, 40, 37)","(37, 50, 35, 8, 37, 8, 40, 37, 35)" , 8
"(37, 50, 35, 8, 37, 8, 40, 37, 35)","(50, 35, 8, 37, 8, 40, 37, 35, 34)" , 37
"(50, 35, 8, 37, 8, 40, 37, 35, 34)","(35, 8, 37, 8, 40, 37, 35, 34, 41)" , 8
"(35, 8, 37, 8, 40, 37, 35, 34, 41)","(8, 37, 8, 40, 37, 35, 34, 41, 40)" , 40
"(35, 34, 16, 16, 7, 44, 6, 8, 37)","(34, 16, 16, 7, 44, 6, 8, 37, 15)" , 7
"(35, 34, 16, 16, 7, 44, 6, 8, 37)","(34, 16, 16, 7, 44, 6, 8, 37, 34)" , 7
"(35, 34, 16, 16, 7, 44, 6, 8, 37)","(34, 16, 16, 7, 44, 6, 8, 37, 35)" , 7
"(34, 16, 16, 7, 44, 6, 8, 37, 15)","(16, 16, 7, 44, 6, 8, 37, 15, 8)" , 44
"(16, 16, 7, 44, 6, 8, 37, 15, 8)","(16, 7, 44, 6, 8, 37, 15, 8, 37)" , 6
"(16, 7, 44, 6, 8, 37, 15, 8, 37)","(7, 44, 6, 8, 37, 15, 8, 37, 37)" , 8
"(7, 44, 6, 8, 37, 15, 8, 37, 37)","(44, 6, 8, 37, 15, 8, 37, 37, 34)" , 37
"(44, 6, 8, 37, 15, 8, 37, 37, 34)","(6, 8, 37, 15, 8, 37, 37, 34, 8)" , 15
"(6, 8, 37, 15, 8, 37, 37, 34, 8)","(8, 37, 15, 8, 37, 37, 34, 8, 37)" , 8
"(8, 37, 15, 8, 37, 37, 34, 8, 37)","(37, 15, 8, 37, 37, 34, 8, 37, 34)" , 37
"(8, 37, 15, 8, 37, 37, 34, 8, 37)","(37, 15, 8, 37, 37, 34, 8, 37, 37)" , 37
"(37, 15, 8, 37, 37, 34, 8, 37, 34)","(15, 8, 37, 37, 34, 8, 37, 34, 34)" , 37
"(37, 15, 8, 37, 37, 34, 8, 37, 34)","(15, 8, 37, 37, 34, 8, 37, 34, 8)" , 37
"(15, 8, 37, 37, 34, 8, 37, 34, 34)","(8, 37, 37, 34, 8, 37, 34, 34, 34)" , 34
"(8, 37, 37, 34, 8, 37, 34, 34, 34)","(37, 37, 34, 8, 37, 34, 34, 34, 16)" , 8
"(8, 37, 37, 34, 8, 37, 34, 34, 34)","(37, 37, 34, 8, 37, 34, 34, 34, 34)" , 8
"(37, 37, 34, 8, 37, 34, 34, 34, 16)","(37, 34, 8, 37, 34, 34, 34, 16, 7)" , 37
"(15, 8, 37, 37, 34, 34, 34, 34, 37)","(8, 37, 37, 34, 34, 34, 34, 37, 16)" , 34
"(8, 37, 37, 34, 34, 34, 34, 37, 16)","(37, 37, 34, 34, 34, 34, 37, 16, 30)" , 34
"(37, 37, 34, 34, 34, 34, 37, 16, 30)","(37, 34, 34, 34, 34, 37, 16, 30, 7)" , 34
"(37, 34, 34, 34, 34, 37, 16, 30, 7)","(34, 34, 34, 34, 37, 16, 30, 7, 5)" , 34
"(34, 34, 34, 34, 37, 16, 30, 7, 5)","(34, 34, 34, 37, 16, 30, 7, 5, 0)" , 37
"(34, 34, 34, 37, 16, 30, 7, 5, 0)","(34, 34, 37, 16, 30, 7, 5, 0, 4)" , 16
"(34, 7, 6, 8, 37, 15, 8, 37, 37)","(7, 6, 8, 37, 15, 8, 37, 37, 34)" , 37
"(6, 8, 37, 15, 8, 37, 37, 34, 37)","(8, 37, 15, 8, 37, 37, 34, 37, 37)" , 8
"(6, 8, 37, 15, 8, 37, 37, 34, 37)","(8, 37, 15, 8, 37, 37, 34, 37, 16)" , 8
"(8, 37, 15, 8, 37, 37, 34, 37, 37)","(37, 15, 8, 37, 37, 34, 37, 37, 16)" , 37
"(8, 37, 15, 8, 37, 37, 34, 37, 37)","(37, 15, 8, 37, 37, 34, 37, 37, 34)" , 37
"(37, 15, 8, 37, 37, 34, 37, 37, 16)","(15, 8, 37, 37, 34, 37, 37, 16, 30)" , 37
"(15, 8, 37, 37, 34, 37, 37, 16, 30)","(8, 37, 37, 34, 37, 37, 16, 30, 7)" , 34
"(8, 37, 37, 34, 37, 37, 16, 30, 7)","(37, 37, 34, 37, 37, 16, 30, 7, 5)" , 37
"(37, 37, 34, 37, 37, 16, 30, 7, 5)","(37, 34, 37, 37, 16, 30, 7, 5, 0)" , 37
"(37, 34, 37, 37, 16, 30, 7, 5, 0)","(34, 37, 37, 16, 30, 7, 5, 0, 4)" , 16
"(34, 37, 37, 16, 30, 7, 5, 0, 4)","(37, 37, 16, 30, 7, 5, 0, 4, 8)" , 30
"(37, 37, 16, 30, 7, 5, 0, 4, 8)","(37, 16, 30, 7, 5, 0, 4, 8, 8)" , 7
"(44, 6, 37, 7, 44, 6, 37, 7, 6)","(6, 37, 7, 44, 6, 37, 7, 6, 30)" , 44
"(44, 6, 37, 7, 44, 6, 37, 7, 6)","(6, 37, 7, 44, 6, 37, 7, 6, 8)" , 44
"(6, 37, 7, 44, 6, 37, 7, 6, 30)","(37, 7, 44, 6, 37, 7, 6, 30, 7)" , 6
"(6, 37, 7, 44, 6, 37, 7, 6, 30)","(37, 7, 44, 6, 37, 7, 6, 30, 34)" , 6
"(37, 7, 44, 6, 37, 7, 6, 30, 7)","(7, 44, 6, 37, 7, 6, 30, 7, 5)" , 37
"(7, 44, 6, 37, 7, 6, 30, 7, 5)","(44, 6, 37, 7, 6, 30, 7, 5, 0)" , 7
"(44, 6, 37, 7, 6, 30, 7, 5, 0)","(6, 37, 7, 6, 30, 7, 5, 0, 4)" , 6
"(6, 37, 7, 6, 30, 7, 5, 0, 4)","(37, 7, 6, 30, 7, 5, 0, 4, 47)" , 30
"(6, 37, 7, 6, 30, 7, 5, 0, 4)","(37, 7, 6, 30, 7, 5, 0, 4, 8)" , 30
"(37, 7, 6, 30, 7, 5, 0, 4, 47)","(7, 6, 30, 7, 5, 0, 4, 47, 48)" , 7
"(7, 6, 30, 7, 5, 0, 4, 47, 48)","(6, 30, 7, 5, 0, 4, 47, 48, 49)" , 5
"(37, 50, 35, 15, 8, 37, 8, 37, 15)","(50, 35, 15, 8, 37, 8, 37, 15, 8)" , 8
"(50, 35, 15, 8, 37, 8, 37, 15, 8)","(35, 15, 8, 37, 8, 37, 15, 8, 37)" , 37
"(35, 15, 8, 37, 8, 37, 15, 8, 37)","(15, 8, 37, 8, 37, 15, 8, 37, 8)" , 8
"(15, 8, 37, 8, 37, 15, 8, 37, 8)","(8, 37, 8, 37, 15, 8, 37, 8, 37)" , 37
"(8, 37, 8, 37, 15, 8, 37, 8, 37)","(37, 8, 37, 15, 8, 37, 8, 37, 34)" , 15
"(8, 37, 8, 37, 15, 8, 37, 8, 37)","(37, 8, 37, 15, 8, 37, 8, 37, 35)" , 15
"(8, 37, 8, 37, 15, 8, 37, 8, 37)","(37, 8, 37, 15, 8, 37, 8, 37, 8)" , 15
"(37, 8, 37, 15, 8, 37, 8, 37, 34)","(8, 37, 15, 8, 37, 8, 37, 34, 35)" , 8
"(8, 37, 15, 8, 37, 8, 37, 34, 35)","(37, 15, 8, 37, 8, 37, 34, 35, 16)" , 37
"(37, 15, 8, 37, 8, 37, 34, 35, 16)","(15, 8, 37, 8, 37, 34, 35, 16, 16)" , 8
"(15, 8, 37, 8, 37, 34, 35, 16, 16)","(8, 37, 8, 37, 34, 35, 16, 16, 7)" , 37
"(8, 37, 8, 37, 34, 35, 16, 16, 7)","(37, 8, 37, 34, 35, 16, 16, 7, 44)" , 34
"(37, 8, 37, 34, 35, 16, 16, 7, 44)","(8, 37, 34, 35, 16, 16, 7, 44, 6)" , 35
"(34, 35, 16, 16, 7, 44, 6, 8, 37)","(35, 16, 16, 7, 44, 6, 8, 37, 15)" , 7
"(34, 35, 16, 16, 7, 44, 6, 8, 37)","(35, 16, 16, 7, 44, 6, 8, 37, 8)" , 7
"(35, 16, 16, 7, 44, 6, 8, 37, 15)","(16, 16, 7, 44, 6, 8, 37, 15, 8)" , 44
"(15, 8, 37, 37, 34, 8, 37, 34, 8)","(8, 37, 37, 34, 8, 37, 34, 8, 37)" , 34
"(8, 37, 37, 34, 8, 37, 34, 8, 37)","(37, 37, 34, 8, 37, 34, 8, 37, 34)" , 8
"(37, 37, 34, 8, 37, 34, 8, 37, 34)","(37, 34, 8, 37, 34, 8, 37, 34, 34)" , 37
"(37, 15, 8, 37, 37, 34, 34, 37, 34)","(15, 8, 37, 37, 34, 34, 37, 34, 34)" , 37
"(15, 8, 37, 37, 34, 34, 37, 34, 34)","(8, 37, 37, 34, 34, 37, 34, 34, 16)" , 34
"(8, 37, 37, 34, 34, 37, 34, 34, 16)","(37, 37, 34, 34, 37, 34, 34, 16, 30)" , 34
"(37, 37, 34, 34, 37, 34, 34, 16, 30)","(37, 34, 34, 37, 34, 34, 16, 30, 7)" , 37
"(37, 34, 34, 37, 34, 34, 16, 30, 7)","(34, 34, 37, 34, 34, 16, 30, 7, 5)" , 34
"(34, 34, 37, 34, 34, 16, 30, 7, 5)","(34, 37, 34, 34, 16, 30, 7, 5, 0)" , 34
"(7, 5, 0, 4, 8, 8, 40, 37, 34)","(5, 0, 4, 8, 8, 40, 37, 34, 41)" , 8
"(5, 0, 4, 8, 8, 40, 37, 34, 41)","(0, 4, 8, 8, 40, 37, 34, 41, 6)" , 8
"(0, 4, 8, 8, 40, 37, 34, 41, 6)","(4, 8, 8, 40, 37, 34, 41, 6, 30)" , 40
"(4, 8, 8, 40, 37, 34, 41, 6, 30)","(8, 8, 40, 37, 34, 41, 6, 30, 7)" , 37
"(8, 8, 40, 37, 34, 41, 6, 30, 7)","(8, 40, 37, 34, 41, 6, 30, 7, 6)" , 34
"(8, 40, 37, 34, 41, 6, 30, 7, 6)","(40, 37, 34, 41, 6, 30, 7, 6, 30)" , 41
"(40, 37, 34, 41, 6, 30, 7, 6, 30)","(37, 34, 41, 6, 30, 7, 6, 30, 7)" , 6
"(37, 34, 41, 6, 30, 7, 6, 30, 7)","(34, 41, 6, 30, 7, 6, 30, 7, 44)" , 30
"(8, 37, 34, 34, 34, 16, 7, 6, 24)","(37, 34, 34, 34, 16, 7, 6, 24, 34)" , 34
"(37, 34, 34, 34, 16, 7, 6, 24, 34)","(34, 34, 34, 16, 7, 6, 24, 34, 30)" , 16
"(34, 34, 34, 16, 7, 6, 24, 34, 30)","(34, 34, 16, 7, 6, 24, 34, 30, 34)" , 7
"(34, 34, 16, 7, 6, 24, 34, 30, 34)","(34, 16, 7, 6, 24, 34, 30, 34, 25)" , 6
"(34, 16, 7, 6, 24, 34, 30, 34, 25)","(16, 7, 6, 24, 34, 30, 34, 25, 30)" , 24
"(16, 7, 6, 24, 34, 30, 34, 25, 30)","(7, 6, 24, 34, 30, 34, 25, 30, 26)" , 34
"(7, 6, 24, 34, 30, 34, 25, 30, 26)","(6, 24, 34, 30, 34, 25, 30, 26, 7)" , 30
"(6, 24, 34, 30, 34, 25, 30, 26, 7)","(24, 34, 30, 34, 25, 30, 26, 7, 52)" , 34
"(24, 34, 30, 34, 25, 30, 26, 7, 52)","(34, 30, 34, 25, 30, 26, 7, 52, 6)" , 25
"(34, 30, 34, 25, 30, 26, 7, 52, 6)","(30, 34, 25, 30, 26, 7, 52, 6, 8)" , 30
"(30, 34, 25, 30, 26, 7, 52, 6, 8)","(34, 25, 30, 26, 7, 52, 6, 8, 37)" , 26
"(34, 25, 30, 26, 7, 52, 6, 8, 37)","(25, 30, 26, 7, 52, 6, 8, 37, 15)" , 7
"(25, 30, 26, 7, 52, 6, 8, 37, 15)","(30, 26, 7, 52, 6, 8, 37, 15, 8)" , 52
"(30, 26, 7, 52, 6, 8, 37, 15, 8)","(26, 7, 52, 6, 8, 37, 15, 8, 37)" , 6
"(26, 7, 52, 6, 8, 37, 15, 8, 37)","(7, 52, 6, 8, 37, 15, 8, 37, 34)" , 8
"(37, 15, 8, 37, 34, 37, 34, 34, 34)","(15, 8, 37, 34, 37, 34, 34, 34, 34)" , 34
"(37, 15, 8, 37, 34, 37, 34, 34, 34)","(15, 8, 37, 34, 37, 34, 34, 34, 16)" , 34
"(15, 8, 37, 34, 37, 34, 34, 34, 34)","(8, 37, 34, 37, 34, 34, 34, 34, 34)" , 37
"(15, 8, 37, 34, 37, 34, 34, 34, 34)","(8, 37, 34, 37, 34, 34, 34, 34, 16)" , 37
"(8, 37, 34, 37, 34, 34, 34, 34, 34)","(37, 34, 37, 34, 34, 34, 34, 34, 16)" , 34
"(8, 37, 34, 37, 34, 34, 34, 34, 34)","(37, 34, 37, 34, 34, 34, 34, 34, 34)" , 34
"(37, 34, 37, 34, 34, 34, 34, 34, 16)","(34, 37, 34, 34, 34, 34, 34, 16, 30)" , 34
"(37, 34, 37, 34, 34, 34, 34, 34, 16)","(34, 37, 34, 34, 34, 34, 34, 16, 7)" , 34
"(34, 37, 34, 34, 34, 34, 34, 16, 30)","(37, 34, 34, 34, 34, 34, 16, 30, 7)" , 34
"(37, 34, 34, 34, 34, 34, 16, 30, 7)","(34, 34, 34, 34, 34, 16, 30, 7, 5)" , 34
"(34, 34, 34, 34, 34, 16, 30, 7, 5)","(34, 34, 34, 34, 16, 30, 7, 5, 0)" , 34
"(44, 6, 37, 7, 52, 6, 30, 34, 7)","(6, 37, 7, 52, 6, 30, 34, 7, 5)" , 52
"(6, 37, 7, 52, 6, 30, 34, 7, 5)","(37, 7, 52, 6, 30, 34, 7, 5, 0)" , 6
"(37, 7, 52, 6, 30, 34, 7, 5, 0)","(7, 52, 6, 30, 34, 7, 5, 0, 4)" , 30
"(7, 52, 6, 30, 34, 7, 5, 0, 4)","(52, 6, 30, 34, 7, 5, 0, 4, 47)" , 34
"(52, 6, 30, 34, 7, 5, 0, 4, 47)","(6, 30, 34, 7, 5, 0, 4, 47, 48)" , 7
"(6, 30, 34, 7, 5, 0, 4, 47, 48)","(30, 34, 7, 5, 0, 4, 47, 48, 49)" , 5
"(15, 8, 37, 37, 34, 37, 34, 37, 35)","(8, 37, 37, 34, 37, 34, 37, 35, 34)" , 34
"(8, 37, 37, 34, 37, 34, 37, 35, 34)","(37, 37, 34, 37, 34, 37, 35, 34, 34)" , 37
"(37, 37, 34, 37, 34, 37, 35, 34, 34)","(37, 34, 37, 34, 37, 35, 34, 34, 34)" , 34
"(37, 34, 37, 34, 37, 35, 34, 34, 34)","(34, 37, 34, 37, 35, 34, 34, 34, 16)" , 37
"(34, 37, 34, 37, 35, 34, 34, 34, 16)","(37, 34, 37, 35, 34, 34, 34, 16, 7)" , 35
"(37, 34, 37, 35, 34, 34, 34, 16, 7)","(34, 37, 35, 34, 34, 34, 16, 7, 6)" , 34
"(34, 37, 35, 34, 34, 34, 16, 7, 6)","(37, 35, 34, 34, 34, 16, 7, 6, 30)" , 34
"(37, 35, 34, 34, 34, 16, 7, 6, 30)","(35, 34, 34, 34, 16, 7, 6, 30, 34)" , 34
"(35, 34, 34, 34, 16, 7, 6, 30, 34)","(34, 34, 34, 16, 7, 6, 30, 34, 7)" , 16
"(8, 37, 34, 37, 34, 34, 34, 34, 16)","(37, 34, 37, 34, 34, 34, 34, 16, 30)" , 34
